id,date,product_id,employee_id,quantity,unit_price,total_amount,payment_method,customer_type
15770,2024-03-20,12,3,1,1599.0,1599.0,Bank Transfer,New
15771,2024-03-20,16,19,1,536.19,536.19,MobilePay,Premium
15772,2024-03-20,10,15,2,2499.0,4998.0,Card,New
15773,2024-03-20,11,15,2,1299.0,2598.0,Card,Regular
15774,2024-03-21,22,12,2,8999.0,17998.0,Bank Transfer,New
15775,2024-03-21,13,25,1,2199.0,2199.0,Cash,Regular
15776,2024-03-21,1,25,1,12999.0,12999.0,MobilePay,Premium
15777,2024-03-21,25,18,1,999.0,999.0,Card,New
15778,2024-03-21,2,18,1,8999.0,8999.0,MobilePay,Premium
15779,2024-03-21,3,12,2,24999.0,49998.0,Cash,Premium
15780,2024-03-21,16,22,3,599.0,1797.0,MobilePay,New
15781,2024-03-21,21,20,1,1999.0,1999.0,MobilePay,New
15782,2024-03-21,12,15,1,1599.0,1599.0,MobilePay,New
15783,2024-03-21,3,14,4,22680.03,90720.12,Card,New
15784,2024-03-21,1,6,3,12999.0,38997.0,Bank Transfer,Premium
15785,2024-03-21,16,18,3,599.0,1797.0,Card,Regular
15786,2024-03-21,5,9,1,3499.0,3499.0,Card,New
15787,2024-03-21,1,11,1,12999.0,12999.0,Cash,Regular
15788,2024-03-21,4,22,4,15999.0,63996.0,Cash,Student
15789,2024-03-21,22,23,1,8999.0,8999.0,Card,Premium
15790,2024-03-21,5,2,2,3499.0,6998.0,Cash,Student
15791,2024-03-21,11,6,3,1299.0,3897.0,Card,Regular
15792,2024-03-21,16,1,1,599.0,599.0,Card,Student
15793,2024-03-21,23,19,1,3299.0,3299.0,Bank Transfer,Premium
15794,2024-03-21,6,24,3,399.0,1197.0,Card,New
15795,2024-03-21,18,1,1,3917.06,3917.06,Cash,Premium
15796,2024-03-21,14,8,1,1299.0,1299.0,Cash,New
15797,2024-03-21,24,3,2,1899.0,3798.0,Cash,Premium
15798,2024-03-22,5,8,1,2661.73,2661.73,MobilePay,Student
15799,2024-03-22,13,17,1,2199.0,2199.0,Card,Premium
15800,2024-03-22,18,5,1,4999.0,4999.0,MobilePay,Student
15801,2024-03-22,5,18,1,3499.0,3499.0,MobilePay,Premium
15802,2024-03-22,4,1,3,15999.0,47997.0,Bank Transfer,New
15803,2024-03-22,9,22,1,899.0,899.0,Card,Premium
15804,2024-03-22,2,6,2,7061.17,14122.34,Bank Transfer,Regular
15805,2024-03-22,1,25,1,12999.0,12999.0,Cash,Premium
15806,2024-03-22,25,10,3,999.0,2997.0,Card,New
15807,2024-03-22,14,14,2,1299.0,2598.0,MobilePay,Premium
15808,2024-03-22,2,9,1,8999.0,8999.0,Cash,Student
15809,2024-03-22,16,14,1,599.0,599.0,MobilePay,Regular
15810,2024-03-22,24,4,3,1899.0,5697.0,Bank Transfer,Premium
15811,2024-03-22,24,13,4,1899.0,7596.0,Cash,New
15812,2024-03-22,3,8,1,24999.0,24999.0,MobilePay,New
15813,2024-03-22,25,13,2,768.8,1537.6,Card,Premium
15814,2024-03-22,12,19,1,1264.04,1264.04,Card,New
15815,2024-03-22,3,4,2,24999.0,49998.0,Cash,Regular
15816,2024-03-22,5,22,1,3499.0,3499.0,Bank Transfer,Regular
15817,2024-03-22,11,21,2,1206.73,2413.46,Cash,New
15818,2024-03-22,10,4,4,1885.72,7542.88,MobilePay,New
15819,2024-03-22,2,10,1,8999.0,8999.0,Card,Premium
15820,2024-03-22,22,6,1,8999.0,8999.0,Card,Student
15821,2024-03-22,22,22,2,8999.0,17998.0,MobilePay,New
15822,2024-03-22,12,9,5,1599.0,7995.0,Card,New
15823,2024-03-22,22,15,3,7375.1,22125.3,Cash,Premium
15824,2024-03-22,22,13,4,6904.0,27616.0,MobilePay,Student
15825,2024-03-22,5,7,1,3499.0,3499.0,Cash,Regular
15826,2024-03-23,2,12,1,8999.0,8999.0,MobilePay,Regular
15827,2024-03-23,12,12,1,1599.0,1599.0,Cash,New
15828,2024-03-23,10,4,3,2499.0,7497.0,Bank Transfer,Regular
15829,2024-03-23,22,6,4,7470.88,29883.52,MobilePay,Student
15830,2024-03-23,22,2,1,8999.0,8999.0,Card,Student
15831,2024-03-23,1,7,1,12999.0,12999.0,MobilePay,Student
15832,2024-03-23,21,10,2,1999.0,3998.0,Card,Student
15833,2024-03-23,1,22,2,12999.0,25998.0,Card,New
15834,2024-03-23,14,6,1,1016.95,1016.95,MobilePay,Regular
15835,2024-03-23,5,7,2,3241.52,6483.04,MobilePay,Regular
15836,2024-03-23,12,2,4,1599.0,6396.0,MobilePay,Student
15837,2024-03-23,25,23,1,999.0,999.0,Cash,Premium
15838,2024-03-23,14,21,3,1299.0,3897.0,MobilePay,Premium
15839,2024-03-23,15,4,1,1139.35,1139.35,Card,Student
15840,2024-03-23,2,19,2,8999.0,17998.0,Bank Transfer,New
15841,2024-03-23,1,13,1,12999.0,12999.0,Card,Regular
15842,2024-03-23,24,25,2,1899.0,3798.0,Cash,Premium
15843,2024-03-23,12,19,1,1452.49,1452.49,MobilePay,Student
15844,2024-03-23,1,8,3,12999.0,38997.0,Bank Transfer,Premium
15845,2024-03-23,1,7,1,12999.0,12999.0,Card,Regular
15846,2024-03-23,1,7,2,12999.0,25998.0,Card,Premium
15847,2024-03-23,17,12,1,799.0,799.0,Bank Transfer,Premium
15848,2024-03-23,6,16,1,399.0,399.0,Card,Premium
15849,2024-03-23,24,7,3,1899.0,5697.0,MobilePay,Student
15850,2024-03-23,14,11,5,1299.0,6495.0,Bank Transfer,New
15851,2024-03-23,11,3,2,1299.0,2598.0,Cash,Student
15852,2024-03-23,5,13,3,3499.0,10497.0,MobilePay,Student
15853,2024-03-23,20,13,4,699.0,2796.0,Card,Regular
15854,2024-03-23,11,10,1,1299.0,1299.0,MobilePay,Premium
15855,2024-03-23,11,23,1,1299.0,1299.0,Card,Student
15856,2024-03-23,16,5,2,599.0,1198.0,MobilePay,Regular
15857,2024-03-23,18,5,2,4999.0,9998.0,MobilePay,New
15858,2024-03-23,2,5,3,8999.0,26997.0,MobilePay,New
15859,2024-03-23,9,10,1,899.0,899.0,MobilePay,Regular
15860,2024-03-23,17,14,4,799.0,3196.0,Card,Student
15861,2024-03-23,13,19,2,2199.0,4398.0,Card,Student
15862,2024-03-23,16,18,2,599.0,1198.0,Bank Transfer,Regular
15863,2024-03-23,1,23,1,12999.0,12999.0,Bank Transfer,Premium
15864,2024-03-23,23,9,2,3299.0,6598.0,Card,New
15865,2024-03-24,6,20,1,399.0,399.0,Bank Transfer,New
15866,2024-03-24,22,13,5,8999.0,44995.0,MobilePay,Student
15867,2024-03-24,3,7,1,20254.73,20254.73,MobilePay,Premium
15868,2024-03-24,4,18,1,15999.0,15999.0,Cash,Student
15869,2024-03-24,7,20,4,1699.0,6796.0,MobilePay,Premium
15870,2024-03-24,22,18,4,8999.0,35996.0,Card,Regular
15871,2024-03-24,5,12,2,3499.0,6998.0,Cash,Premium
15872,2024-03-24,1,4,2,12999.0,25998.0,Card,Premium
15873,2024-03-24,15,4,1,1299.0,1299.0,Bank Transfer,New
15874,2024-03-24,4,20,2,15999.0,31998.0,Bank Transfer,Regular
15875,2024-03-24,16,11,1,599.0,599.0,Card,New
15876,2024-03-24,4,17,2,14261.72,28523.44,MobilePay,Regular
15877,2024-03-24,4,12,1,15999.0,15999.0,Cash,New
15878,2024-03-24,11,15,1,976.39,976.39,Cash,Regular
15879,2024-03-24,25,17,1,999.0,999.0,Cash,New
15880,2024-03-24,3,11,1,21054.79,21054.79,MobilePay,Premium
15881,2024-03-24,3,6,2,24999.0,49998.0,MobilePay,Student
15882,2024-03-24,9,3,1,699.98,699.98,Bank Transfer,New
15883,2024-03-24,16,12,4,599.0,2396.0,Cash,New
15884,2024-03-24,24,19,1,1899.0,1899.0,Cash,Student
15885,2024-03-24,21,3,5,1999.0,9995.0,Cash,Student
15886,2024-03-24,3,25,2,24999.0,49998.0,Bank Transfer,New
15887,2024-03-24,25,1,3,999.0,2997.0,Bank Transfer,Student
15888,2024-03-24,16,11,1,599.0,599.0,Cash,Premium
15889,2024-03-24,22,2,1,8999.0,8999.0,Cash,Premium
15890,2024-03-24,3,11,2,24999.0,49998.0,MobilePay,Student
15891,2024-03-24,8,18,1,5999.0,5999.0,Cash,Regular
15892,2024-03-24,20,18,2,699.0,1398.0,Card,Premium
15893,2024-03-24,21,20,5,1705.06,8525.3,Bank Transfer,New
15894,2024-03-24,24,5,4,1629.39,6517.56,MobilePay,Student
15895,2024-03-24,4,18,1,15999.0,15999.0,Card,New
15896,2024-03-24,22,17,1,8491.33,8491.33,MobilePay,Regular
15897,2024-03-25,20,21,1,545.26,545.26,MobilePay,Student
15898,2024-03-25,14,2,1,1299.0,1299.0,MobilePay,Student
15899,2024-03-25,22,15,2,8999.0,17998.0,Cash,New
15900,2024-03-25,23,22,1,3299.0,3299.0,MobilePay,New
15901,2024-03-25,13,9,2,2199.0,4398.0,Card,Premium
15902,2024-03-25,2,17,2,8999.0,17998.0,Cash,Regular
15903,2024-03-25,24,6,4,1899.0,7596.0,Cash,Regular
15904,2024-03-25,8,24,1,5999.0,5999.0,MobilePay,Student
15905,2024-03-25,22,2,1,8999.0,8999.0,Bank Transfer,Student
15906,2024-03-25,18,15,5,4999.0,24995.0,MobilePay,Student
15907,2024-03-25,4,5,4,13159.38,52637.52,Bank Transfer,New
15908,2024-03-25,1,21,1,12999.0,12999.0,Card,Premium
15909,2024-03-25,23,14,1,3299.0,3299.0,Card,Premium
15910,2024-03-25,14,2,1,1299.0,1299.0,MobilePay,Regular
15911,2024-03-25,8,10,3,5999.0,17997.0,Card,Premium
15912,2024-03-25,24,14,3,1716.52,5149.56,Card,New
15913,2024-03-25,7,7,3,1699.0,5097.0,Bank Transfer,Regular
15914,2024-03-25,21,4,1,1999.0,1999.0,MobilePay,New
15915,2024-03-25,22,20,1,8999.0,8999.0,Cash,Student
15916,2024-03-25,12,14,1,1599.0,1599.0,MobilePay,Student
15917,2024-03-25,22,12,1,6848.94,6848.94,Card,Student
15918,2024-03-25,14,25,1,1299.0,1299.0,Card,Premium
15919,2024-03-25,4,4,1,15999.0,15999.0,Cash,Student
15920,2024-03-25,21,10,3,1999.0,5997.0,Cash,Premium
15921,2024-03-25,25,15,1,999.0,999.0,Card,Premium
15922,2024-03-25,2,18,1,8999.0,8999.0,Card,New
15923,2024-03-25,25,19,1,999.0,999.0,Cash,New
15924,2024-03-25,1,16,1,12999.0,12999.0,MobilePay,Regular
15925,2024-03-25,9,18,4,899.0,3596.0,Card,Premium
15926,2024-03-25,9,3,3,899.0,2697.0,Cash,Student
15927,2024-03-25,21,7,1,1999.0,1999.0,Cash,Student
15928,2024-03-25,24,2,1,1899.0,1899.0,Bank Transfer,Premium
15929,2024-03-25,5,9,3,3499.0,10497.0,Card,New
15930,2024-03-26,15,14,1,1299.0,1299.0,MobilePay,New
15931,2024-03-26,4,24,2,15999.0,31998.0,Card,New
15932,2024-03-26,9,20,1,899.0,899.0,MobilePay,Student
15933,2024-03-26,20,8,2,699.0,1398.0,Bank Transfer,New
15934,2024-03-26,15,21,2,1299.0,2598.0,Cash,Regular
15935,2024-03-26,17,12,2,799.0,1598.0,Cash,Regular
15936,2024-03-26,15,2,3,1299.0,3897.0,Cash,Premium
15937,2024-03-26,24,9,3,1899.0,5697.0,Bank Transfer,Premium
15938,2024-03-26,4,3,1,13665.19,13665.19,Bank Transfer,Student
15939,2024-03-26,23,15,1,3299.0,3299.0,Bank Transfer,Student
15940,2024-03-26,10,20,4,2499.0,9996.0,Card,Premium
15941,2024-03-26,3,20,2,24999.0,49998.0,MobilePay,Student
15942,2024-03-26,11,16,4,1299.0,5196.0,Bank Transfer,Student
15943,2024-03-26,22,5,1,8999.0,8999.0,MobilePay,Regular
15944,2024-03-26,10,22,2,2499.0,4998.0,Card,New
15945,2024-03-26,5,16,1,3499.0,3499.0,Bank Transfer,Student
15946,2024-03-26,16,14,1,599.0,599.0,Card,Student
15947,2024-03-26,14,3,1,1299.0,1299.0,MobilePay,Regular
15948,2024-03-26,13,5,1,2199.0,2199.0,Card,Regular
15949,2024-03-26,5,13,2,3499.0,6998.0,Card,Premium
15950,2024-03-26,9,4,1,899.0,899.0,MobilePay,Premium
15951,2024-03-27,10,21,1,2499.0,2499.0,Bank Transfer,Regular
15952,2024-03-27,9,19,1,899.0,899.0,MobilePay,Premium
15953,2024-03-27,14,2,2,1299.0,2598.0,Bank Transfer,Regular
15954,2024-03-27,1,3,3,12999.0,38997.0,Card,Student
15955,2024-03-27,9,16,1,899.0,899.0,Bank Transfer,New
15956,2024-03-27,12,8,1,1599.0,1599.0,MobilePay,Student
15957,2024-03-27,9,10,3,899.0,2697.0,Bank Transfer,New
15958,2024-03-27,1,16,2,12999.0,25998.0,Bank Transfer,Student
15959,2024-03-27,22,18,4,8999.0,35996.0,Cash,Regular
15960,2024-03-27,24,3,4,1899.0,7596.0,MobilePay,New
15961,2024-03-27,2,9,2,8999.0,17998.0,Card,Regular
15962,2024-03-27,14,7,2,1223.1,2446.2,Cash,New
15963,2024-03-27,4,18,1,15999.0,15999.0,Bank Transfer,Premium
15964,2024-03-27,5,18,3,3499.0,10497.0,Card,Regular
15965,2024-03-27,20,11,2,699.0,1398.0,MobilePay,Premium
15966,2024-03-27,23,8,5,3299.0,16495.0,MobilePay,Regular
15967,2024-03-27,8,18,1,5999.0,5999.0,Bank Transfer,Student
15968,2024-03-27,3,2,3,24999.0,74997.0,MobilePay,New
15969,2024-03-27,3,5,1,24999.0,24999.0,MobilePay,Regular
15970,2024-03-27,8,23,3,5999.0,17997.0,Bank Transfer,Regular
15971,2024-03-28,2,13,2,8999.0,17998.0,MobilePay,New
15972,2024-03-28,4,17,5,15999.0,79995.0,Bank Transfer,Student
15973,2024-03-28,25,19,1,999.0,999.0,Cash,New
15974,2024-03-28,5,11,2,3499.0,6998.0,MobilePay,New
15975,2024-03-28,25,8,1,999.0,999.0,Bank Transfer,Student
15976,2024-03-28,5,16,1,3304.16,3304.16,MobilePay,New
15977,2024-03-28,2,17,2,8999.0,17998.0,MobilePay,Student
15978,2024-03-28,8,11,4,5999.0,23996.0,MobilePay,Student
15979,2024-03-28,18,6,4,4999.0,19996.0,Card,New
15980,2024-03-28,13,1,3,2199.0,6597.0,Bank Transfer,Premium
15981,2024-03-28,10,25,3,2499.0,7497.0,Cash,Premium
15982,2024-03-28,13,12,1,2199.0,2199.0,Cash,New
15983,2024-03-28,3,25,2,24999.0,49998.0,MobilePay,New
15984,2024-03-28,14,15,1,1299.0,1299.0,Card,Regular
15985,2024-03-28,22,7,3,8999.0,26997.0,Cash,Regular
15986,2024-03-28,12,22,4,1599.0,6396.0,MobilePay,New
15987,2024-03-28,1,6,1,12999.0,12999.0,Cash,Premium
15988,2024-03-28,14,22,2,1299.0,2598.0,MobilePay,New
15989,2024-03-28,2,20,1,8999.0,8999.0,Cash,Premium
15990,2024-03-28,10,23,5,2499.0,12495.0,Cash,Student
15991,2024-03-28,12,12,1,1282.07,1282.07,MobilePay,New
15992,2024-03-28,24,21,1,1899.0,1899.0,MobilePay,Premium
15993,2024-03-28,11,22,1,1299.0,1299.0,Bank Transfer,Regular
15994,2024-03-28,23,8,3,3299.0,9897.0,Cash,Premium
15995,2024-03-28,1,6,3,12999.0,38997.0,MobilePay,Student
15996,2024-03-29,25,17,1,999.0,999.0,Cash,Regular
15997,2024-03-29,1,1,1,12999.0,12999.0,MobilePay,Premium
15998,2024-03-29,18,20,4,4999.0,19996.0,MobilePay,Regular
15999,2024-03-29,16,25,3,599.0,1797.0,Cash,Student
16000,2024-03-29,16,5,1,599.0,599.0,MobilePay,New
16001,2024-03-29,2,13,1,8999.0,8999.0,Cash,Premium
16002,2024-03-29,14,3,2,1299.0,2598.0,Cash,New
16003,2024-03-29,1,10,1,12999.0,12999.0,Bank Transfer,New
16004,2024-03-29,2,6,2,8999.0,17998.0,Bank Transfer,Premium
16005,2024-03-29,12,11,3,1599.0,4797.0,MobilePay,Regular
16006,2024-03-29,3,3,1,24999.0,24999.0,Card,New
16007,2024-03-29,23,14,1,3299.0,3299.0,MobilePay,Regular
16008,2024-03-29,2,7,2,8999.0,17998.0,Cash,Regular
16009,2024-03-29,4,20,1,13198.34,13198.34,Card,Premium
16010,2024-03-29,3,11,1,21718.74,21718.74,Bank Transfer,Premium
16011,2024-03-29,2,21,2,8999.0,17998.0,Card,Premium
16012,2024-03-29,4,16,2,15999.0,31998.0,Card,Student
16013,2024-03-29,8,3,1,5999.0,5999.0,Card,Regular
16014,2024-03-29,14,18,1,1299.0,1299.0,MobilePay,Premium
16015,2024-03-29,12,22,1,1599.0,1599.0,Bank Transfer,New
16016,2024-03-29,5,11,2,3499.0,6998.0,Cash,Premium
16017,2024-03-29,7,3,1,1699.0,1699.0,Bank Transfer,Student
16018,2024-03-29,12,15,3,1599.0,4797.0,Bank Transfer,Regular
16019,2024-03-29,2,1,1,8999.0,8999.0,Cash,New
16020,2024-03-29,2,2,1,8999.0,8999.0,Bank Transfer,Regular
16021,2024-03-29,9,15,3,899.0,2697.0,Cash,New
16022,2024-03-29,24,23,3,1899.0,5697.0,Bank Transfer,New
16023,2024-03-29,13,15,4,2199.0,8796.0,Card,Regular
16024,2024-03-29,4,22,4,14130.83,56523.32,Bank Transfer,Regular
16025,2024-03-29,9,19,2,899.0,1798.0,Card,New
16026,2024-03-29,23,25,1,3299.0,3299.0,Bank Transfer,New
16027,2024-03-29,15,21,1,1299.0,1299.0,Cash,Student
16028,2024-03-29,18,25,1,4999.0,4999.0,Cash,Regular
16029,2024-03-29,14,25,1,1194.82,1194.82,MobilePay,New
16030,2024-03-29,5,12,1,3499.0,3499.0,Card,Premium
16031,2024-03-29,1,12,4,12999.0,51996.0,Bank Transfer,Regular
16032,2024-03-29,22,21,2,7354.43,14708.86,Card,Premium
16033,2024-03-29,3,4,1,24999.0,24999.0,Card,New
16034,2024-03-29,1,7,1,12999.0,12999.0,Bank Transfer,Student
16035,2024-03-29,15,9,3,1299.0,3897.0,Cash,Student
16036,2024-03-30,25,24,2,999.0,1998.0,Card,Regular
16037,2024-03-30,1,25,1,12999.0,12999.0,MobilePay,Regular
16038,2024-03-30,21,21,3,1999.0,5997.0,Bank Transfer,Regular
16039,2024-03-30,16,5,4,599.0,2396.0,Card,New
16040,2024-03-30,17,5,1,799.0,799.0,Bank Transfer,Student
16041,2024-03-30,22,2,3,8999.0,26997.0,MobilePay,New
16042,2024-03-30,5,25,1,3499.0,3499.0,Bank Transfer,Premium
16043,2024-03-30,5,17,1,2989.93,2989.93,MobilePay,New
16044,2024-03-30,22,9,2,8999.0,17998.0,MobilePay,Premium
16045,2024-03-30,8,9,4,5999.0,23996.0,Card,Regular
16046,2024-03-30,1,4,4,9917.25,39669.0,Bank Transfer,Student
16047,2024-03-30,16,21,1,599.0,599.0,Cash,Student
16048,2024-03-30,3,7,1,24999.0,24999.0,MobilePay,Regular
16049,2024-03-30,15,24,2,1299.0,2598.0,Cash,Premium
16050,2024-03-30,5,1,1,3499.0,3499.0,Cash,New
16051,2024-03-30,25,23,2,999.0,1998.0,Card,New
16052,2024-03-30,24,7,1,1899.0,1899.0,MobilePay,Regular
16053,2024-03-30,1,5,3,12999.0,38997.0,Card,Student
16054,2024-03-30,9,16,2,899.0,1798.0,Cash,New
16055,2024-03-30,6,25,1,399.0,399.0,Bank Transfer,Premium
16056,2024-03-30,3,1,3,24999.0,74997.0,Cash,Student
16057,2024-03-30,17,8,3,656.61,1969.83,Card,Premium
16058,2024-03-30,14,5,2,1215.54,2431.08,MobilePay,Student
16059,2024-03-30,4,1,1,12215.41,12215.41,MobilePay,Premium
16060,2024-03-30,10,21,2,2499.0,4998.0,Card,New
16061,2024-03-30,24,12,1,1899.0,1899.0,Bank Transfer,Regular
16062,2024-03-30,20,8,2,699.0,1398.0,Cash,Regular
16063,2024-03-30,15,4,2,1299.0,2598.0,MobilePay,Regular
16064,2024-03-30,16,19,2,599.0,1198.0,Bank Transfer,Premium
16065,2024-03-30,23,15,4,3299.0,13196.0,Card,Regular
16066,2024-03-30,22,17,3,8999.0,26997.0,Cash,New
16067,2024-03-30,8,2,2,5999.0,11998.0,Bank Transfer,New
16068,2024-03-30,9,13,1,899.0,899.0,MobilePay,New
16069,2024-03-30,2,9,2,8999.0,17998.0,MobilePay,New
16070,2024-03-30,6,19,1,399.0,399.0,MobilePay,Premium
16071,2024-03-30,2,24,1,7283.8,7283.8,MobilePay,New
16072,2024-03-30,1,18,1,12999.0,12999.0,Cash,Student
16073,2024-03-30,3,8,3,24999.0,74997.0,Cash,New
16074,2024-03-30,4,9,3,15999.0,47997.0,Bank Transfer,Student
16075,2024-03-30,7,25,1,1699.0,1699.0,Card,Student
16076,2024-03-30,4,25,3,15999.0,47997.0,Cash,New
16077,2024-03-30,1,7,1,12999.0,12999.0,Bank Transfer,New
16078,2024-03-31,2,3,1,8999.0,8999.0,MobilePay,Regular
16079,2024-03-31,5,3,1,3499.0,3499.0,Card,Regular
16080,2024-03-31,25,25,1,999.0,999.0,Cash,Regular
16081,2024-03-31,1,16,2,12999.0,25998.0,MobilePay,Premium
16082,2024-03-31,5,25,3,3499.0,10497.0,Cash,Regular
16083,2024-03-31,12,9,1,1599.0,1599.0,Card,Student
16084,2024-03-31,5,25,3,3499.0,10497.0,Card,Student
16085,2024-03-31,12,11,2,1599.0,3198.0,Bank Transfer,New
16086,2024-03-31,4,10,2,15999.0,31998.0,Cash,Student
16087,2024-03-31,13,17,3,2199.0,6597.0,MobilePay,Premium
16088,2024-03-31,22,16,5,8059.61,40298.05,MobilePay,Student
16089,2024-03-31,11,1,2,1065.69,2131.38,Cash,Premium
16090,2024-03-31,5,12,1,3499.0,3499.0,Card,Student
16091,2024-03-31,9,13,1,899.0,899.0,Card,Student
16092,2024-03-31,4,8,1,15999.0,15999.0,Card,Student
16093,2024-03-31,3,21,3,24999.0,74997.0,Bank Transfer,Premium
16094,2024-03-31,22,5,2,8999.0,17998.0,Bank Transfer,Regular
16095,2024-03-31,22,19,2,8999.0,17998.0,Card,New
16096,2024-03-31,14,4,1,1046.2,1046.2,Bank Transfer,New
16097,2024-03-31,2,6,1,8999.0,8999.0,Card,New
16098,2024-03-31,3,9,2,23312.76,46625.52,Bank Transfer,Student
16099,2024-03-31,23,11,2,3299.0,6598.0,Bank Transfer,Premium
16100,2024-03-31,5,14,1,3499.0,3499.0,Card,Regular
16101,2024-03-31,1,16,3,12999.0,38997.0,Cash,New
16102,2024-03-31,19,12,3,2165.0,6495.0,Card,Regular
16103,2024-03-31,1,20,3,12999.0,38997.0,Cash,Premium
16104,2024-03-31,14,15,1,1299.0,1299.0,Bank Transfer,Regular
16105,2024-03-31,19,5,2,2699.0,5398.0,MobilePay,Premium
16106,2024-03-31,2,19,5,8999.0,44995.0,MobilePay,Student
16107,2024-03-31,5,3,1,3286.66,3286.66,MobilePay,Regular
16108,2024-03-31,24,16,1,1899.0,1899.0,Bank Transfer,Student
16109,2024-03-31,3,7,1,24999.0,24999.0,Bank Transfer,New
16110,2024-03-31,24,13,1,1899.0,1899.0,Bank Transfer,Premium
16111,2024-03-31,18,15,1,4999.0,4999.0,Cash,New
16112,2024-03-31,24,5,3,1899.0,5697.0,Card,Regular
16113,2024-03-31,6,23,2,334.6,669.2,Cash,Student
16114,2024-03-31,19,21,2,2699.0,5398.0,Card,New
16115,2024-03-31,22,12,1,8999.0,8999.0,Card,Premium
16116,2024-03-31,5,24,2,3499.0,6998.0,Card,Student
16117,2024-03-31,8,16,2,5999.0,11998.0,Bank Transfer,New
16118,2024-03-31,2,16,1,8999.0,8999.0,Cash,Student
16119,2024-03-31,20,21,1,699.0,699.0,Bank Transfer,Premium
16120,2024-03-31,25,15,2,999.0,1998.0,Card,Student
16121,2024-03-31,1,16,1,12999.0,12999.0,Card,Regular
16122,2024-03-31,3,7,3,21656.12,64968.36,Cash,Premium
16123,2024-03-31,2,4,2,8999.0,17998.0,Card,Premium
16124,2024-03-31,2,22,1,8999.0,8999.0,Card,Regular
16125,2024-03-31,1,1,5,12999.0,64995.0,Bank Transfer,Student
16126,2024-03-31,3,1,2,24999.0,49998.0,Bank Transfer,Regular
16127,2024-04-01,18,1,1,3761.45,3761.45,MobilePay,Regular
16128,2024-04-01,4,9,1,15999.0,15999.0,MobilePay,Student
16129,2024-04-01,2,13,1,8999.0,8999.0,Card,Student
16130,2024-04-01,5,23,2,3499.0,6998.0,Cash,Regular
16131,2024-04-01,3,4,1,24999.0,24999.0,Card,Premium
16132,2024-04-01,21,7,2,1999.0,3998.0,Card,New
16133,2024-04-01,13,15,1,2199.0,2199.0,Card,Regular
16134,2024-04-01,8,1,3,5999.0,17997.0,Bank Transfer,Premium
16135,2024-04-01,2,19,5,8999.0,44995.0,Card,New
16136,2024-04-01,12,23,2,1599.0,3198.0,Cash,Student
16137,2024-04-01,4,25,3,15999.0,47997.0,Bank Transfer,New
16138,2024-04-01,2,2,1,8999.0,8999.0,Bank Transfer,Regular
16139,2024-04-01,3,2,1,24999.0,24999.0,MobilePay,Premium
16140,2024-04-01,2,8,1,8999.0,8999.0,Bank Transfer,Regular
16141,2024-04-01,3,25,1,22134.68,22134.68,Cash,Premium
16142,2024-04-01,16,20,1,599.0,599.0,Bank Transfer,Premium
16143,2024-04-01,5,4,1,3499.0,3499.0,MobilePay,Premium
16144,2024-04-01,25,21,1,999.0,999.0,Card,Student
16145,2024-04-01,3,14,3,24999.0,74997.0,Bank Transfer,Regular
16146,2024-04-01,8,22,3,5999.0,17997.0,Bank Transfer,Student
16147,2024-04-01,19,16,4,2699.0,10796.0,Bank Transfer,New
16148,2024-04-01,10,10,3,2499.0,7497.0,Card,Premium
16149,2024-04-01,11,5,3,1016.85,3050.55,MobilePay,Regular
16150,2024-04-01,1,19,3,12999.0,38997.0,Bank Transfer,Regular
16151,2024-04-01,3,14,4,24999.0,99996.0,Card,Regular
16152,2024-04-01,6,6,1,399.0,399.0,Card,Premium
16153,2024-04-01,9,22,2,899.0,1798.0,Cash,Premium
16154,2024-04-01,13,10,1,2199.0,2199.0,Cash,Student
16155,2024-04-01,25,18,2,999.0,1998.0,Card,Student
16156,2024-04-01,19,25,1,2699.0,2699.0,Card,New
16157,2024-04-01,22,9,3,8999.0,26997.0,Card,New
16158,2024-04-01,24,20,3,1899.0,5697.0,MobilePay,New
16159,2024-04-01,3,14,3,24999.0,74997.0,Bank Transfer,New
16160,2024-04-01,16,22,2,522.41,1044.82,MobilePay,Premium
16161,2024-04-01,11,3,2,1191.04,2382.08,Card,Student
16162,2024-04-01,5,23,1,3499.0,3499.0,Card,New
16163,2024-04-01,9,23,1,899.0,899.0,Bank Transfer,Regular
16164,2024-04-01,8,9,1,5999.0,5999.0,Card,Premium
16165,2024-04-01,25,11,1,999.0,999.0,Cash,Regular
16166,2024-04-01,14,12,1,1299.0,1299.0,MobilePay,Student
16167,2024-04-01,25,8,2,834.25,1668.5,MobilePay,Premium
16168,2024-04-02,18,20,2,4999.0,9998.0,MobilePay,Premium
16169,2024-04-02,1,2,5,12999.0,64995.0,Cash,Regular
16170,2024-04-02,18,15,1,4999.0,4999.0,Card,Premium
16171,2024-04-02,2,15,2,8999.0,17998.0,Cash,New
16172,2024-04-02,14,16,1,1002.52,1002.52,Cash,New
16173,2024-04-02,5,9,2,3499.0,6998.0,Card,New
16174,2024-04-02,19,24,1,2699.0,2699.0,MobilePay,Regular
16175,2024-04-02,10,17,1,2499.0,2499.0,Cash,Premium
16176,2024-04-02,2,2,1,8198.37,8198.37,Card,Premium
16177,2024-04-02,17,4,1,799.0,799.0,Cash,New
16178,2024-04-02,1,4,3,12999.0,38997.0,Card,Regular
